DLL 2022-06-30 19:47:10.765523 - PARAMETER output : ./ 
DLL 2022-06-30 19:47:10.765591 - PARAMETER dataset_path : /data/tacotron2/LJSpeech-1.1 
DLL 2022-06-30 19:47:10.765613 - PARAMETER model_name : WaveGlow 
DLL 2022-06-30 19:47:10.765632 - PARAMETER log_file : nvlog.json 
DLL 2022-06-30 19:47:10.765648 - PARAMETER anneal_steps : None 
DLL 2022-06-30 19:47:10.765665 - PARAMETER anneal_factor : 0.1 
DLL 2022-06-30 19:47:10.765682 - PARAMETER epochs : 2 
DLL 2022-06-30 19:47:10.765700 - PARAMETER epochs_per_checkpoint : 50 
DLL 2022-06-30 19:47:10.765715 - PARAMETER checkpoint_path :  
DLL 2022-06-30 19:47:10.765730 - PARAMETER resume_from_last : False 
DLL 2022-06-30 19:47:10.765746 - PARAMETER dynamic_loss_scaling : True 
DLL 2022-06-30 19:47:10.765761 - PARAMETER amp : False 
DLL 2022-06-30 19:47:10.765776 - PARAMETER cudnn_enabled : True 
DLL 2022-06-30 19:47:10.765791 - PARAMETER cudnn_benchmark : True 
DLL 2022-06-30 19:47:10.765806 - PARAMETER disable_uniform_initialize_bn_weight : False 
DLL 2022-06-30 19:47:10.765821 - PARAMETER use_saved_learning_rate : False 
DLL 2022-06-30 19:47:10.765836 - PARAMETER learning_rate : 0.0 
DLL 2022-06-30 19:47:10.765853 - PARAMETER weight_decay : 0.0 
DLL 2022-06-30 19:47:10.765869 - PARAMETER grad_clip_thresh : 65504.0 
DLL 2022-06-30 19:47:10.765885 - PARAMETER batch_size : 12 
DLL 2022-06-30 19:47:10.765901 - PARAMETER grad_clip : 5.0 
DLL 2022-06-30 19:47:10.765924 - PARAMETER load_mel_from_disk : False 
DLL 2022-06-30 19:47:10.765942 - PARAMETER training_files : filelists/ljs_audio_text_train_subset_625_filelist.txt 
DLL 2022-06-30 19:47:10.765957 - PARAMETER validation_files : filelists/ljs_audio_text_val_filelist.txt 
DLL 2022-06-30 19:47:10.765971 - PARAMETER text_cleaners : ['english_cleaners'] 
DLL 2022-06-30 19:47:10.765991 - PARAMETER max_wav_value : 32768.0 
DLL 2022-06-30 19:47:10.766007 - PARAMETER sampling_rate : 22050 
DLL 2022-06-30 19:47:10.766022 - PARAMETER filter_length : 1024 
DLL 2022-06-30 19:47:10.766037 - PARAMETER hop_length : 256 
DLL 2022-06-30 19:47:10.766051 - PARAMETER win_length : 1024 
DLL 2022-06-30 19:47:10.766065 - PARAMETER mel_fmin : 0.0 
DLL 2022-06-30 19:47:10.766080 - PARAMETER mel_fmax : 8000.0 
DLL 2022-06-30 19:47:10.766095 - PARAMETER rank : 0 
DLL 2022-06-30 19:47:10.766112 - PARAMETER world_size : 1 
DLL 2022-06-30 19:47:10.766127 - PARAMETER dist_url : tcp://localhost:23456 
DLL 2022-06-30 19:47:10.766141 - PARAMETER group_name : group_name 
DLL 2022-06-30 19:47:10.766156 - PARAMETER dist_backend : nccl 
DLL 2022-06-30 19:47:10.766170 - PARAMETER bench_class :  
DLL 2022-06-30 19:47:10.766185 - PARAMETER model_name : Tacotron2_PyT 
train.py:402: SyntaxWarning: "is not" with a literal. Did you mean "!="?
  if args.checkpoint_path is not "":
/workspace/examples/tacotron2/waveglow/model.py:55: UserWarning: torch.qr is deprecated in favor of torch.linalg.qr and will be removed in a future PyTorch release.
The boolean parameter 'some' has been replaced with a string parameter 'mode'.
Q, R = torch.qr(A, some)
should be replaced with
Q, R = torch.linalg.qr(A, 'reduced' if some else 'complete') (Triggered internally at  /opt/pytorch/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp:1934.)
  W = torch.qr(torch.FloatTensor(c, c).normal_())[0]
DLL 2022-06-30 19:47:33.786605 - (0, 0) glob_iter/iters_per_epoch : 0/52 
DLL 2022-06-30 19:47:36.679913 - (0, 0) train_loss : 0.0022933552972972393 
DLL 2022-06-30 19:47:38.180266 - (0, 0) train_items_per_sec : 21848.631461351477 
DLL 2022-06-30 19:47:38.180342 - (0, 0) train_iter_time : 4.393867880000471 
DLL 2022-06-30 19:47:38.182063 - (0, 1) glob_iter/iters_per_epoch : 1/52 
DLL 2022-06-30 19:47:38.495299 - (0, 1) train_loss : 0.0020387223921716213 
DLL 2022-06-30 19:47:39.230269 - (0, 1) train_items_per_sec : 91583.70165914335 
DLL 2022-06-30 19:47:39.230330 - (0, 1) train_iter_time : 1.0482214439998643 
DLL 2022-06-30 19:47:39.231992 - (0, 2) glob_iter/iters_per_epoch : 2/52 
DLL 2022-06-30 19:47:39.543810 - (0, 2) train_loss : 0.0018703737296164036 
DLL 2022-06-30 19:47:40.274055 - (0, 2) train_items_per_sec : 92123.44143861097 
DLL 2022-06-30 19:47:40.274117 - (0, 2) train_iter_time : 1.0420800450010574 
DLL 2022-06-30 19:47:40.275934 - (0, 3) glob_iter/iters_per_epoch : 3/52 
DLL 2022-06-30 19:47:40.587830 - (0, 3) train_loss : 0.0028460712637752295 
DLL 2022-06-30 19:47:41.322691 - (0, 3) train_items_per_sec : 91710.17100240232 
DLL 2022-06-30 19:47:41.322746 - (0, 3) train_iter_time : 1.0467759349994594 
DLL 2022-06-30 19:47:41.324318 - (0, 4) glob_iter/iters_per_epoch : 4/52 
DLL 2022-06-30 19:47:41.636456 - (0, 4) train_loss : 0.003344896249473095 
DLL 2022-06-30 19:47:42.371334 - (0, 4) train_items_per_sec : 91687.68422980673 
DLL 2022-06-30 19:47:42.371398 - (0, 4) train_iter_time : 1.0470326609993208 
DLL 2022-06-30 19:47:42.373035 - (0, 5) glob_iter/iters_per_epoch : 5/52 
DLL 2022-06-30 19:47:42.684262 - (0, 5) train_loss : 0.0016936722677201033 
DLL 2022-06-30 19:47:43.417354 - (0, 5) train_items_per_sec : 91924.42930970214 
DLL 2022-06-30 19:47:43.417410 - (0, 5) train_iter_time : 1.0443360999997822 
DLL 2022-06-30 19:47:43.419043 - (0, 6) glob_iter/iters_per_epoch : 6/52 
DLL 2022-06-30 19:47:43.730555 - (0, 6) train_loss : 0.0031848738435655832 
DLL 2022-06-30 19:47:44.466398 - (0, 6) train_items_per_sec : 91658.08011858353 
DLL 2022-06-30 19:47:44.466457 - (0, 6) train_iter_time : 1.047370836000482 
DLL 2022-06-30 19:47:44.468091 - (0, 7) glob_iter/iters_per_epoch : 7/52 
DLL 2022-06-30 19:47:44.779744 - (0, 7) train_loss : 0.0025142552331089973 
DLL 2022-06-30 19:47:45.510955 - (0, 7) train_items_per_sec : 92052.64178766239 
DLL 2022-06-30 19:47:45.511017 - (0, 7) train_iter_time : 1.042881530998784 
DLL 2022-06-30 19:47:45.512606 - (0, 8) glob_iter/iters_per_epoch : 8/52 
DLL 2022-06-30 19:47:45.824421 - (0, 8) train_loss : 0.0016981824301183224 
DLL 2022-06-30 19:47:46.556951 - (0, 8) train_items_per_sec : 91922.31753729386 
DLL 2022-06-30 19:47:46.557010 - (0, 8) train_iter_time : 1.0443600919988967 
DLL 2022-06-30 19:47:46.558626 - (0, 9) glob_iter/iters_per_epoch : 9/52 
DLL 2022-06-30 19:47:46.871510 - (0, 9) train_loss : 0.002190116560086608 
DLL 2022-06-30 19:47:47.603606 - (0, 9) train_items_per_sec : 91866.46571116666 
DLL 2022-06-30 19:47:47.603662 - (0, 9) train_iter_time : 1.0449950290003471 
