DLL 2022-07-04 18:16:53.369799 - PARAMETER output : ./ 
DLL 2022-07-04 18:16:53.369868 - PARAMETER dataset_path : /data/tacotron2/LJSpeech-1.1 
DLL 2022-07-04 18:16:53.369896 - PARAMETER model_name : WaveGlow 
DLL 2022-07-04 18:16:53.369923 - PARAMETER log_file : nvlog.json 
DLL 2022-07-04 18:16:53.369945 - PARAMETER anneal_steps : None 
DLL 2022-07-04 18:16:53.369967 - PARAMETER anneal_factor : 0.1 
DLL 2022-07-04 18:16:53.369990 - PARAMETER epochs : 2 
DLL 2022-07-04 18:16:53.370013 - PARAMETER epochs_per_checkpoint : 50 
DLL 2022-07-04 18:16:53.370034 - PARAMETER checkpoint_path :  
DLL 2022-07-04 18:16:53.370054 - PARAMETER resume_from_last : False 
DLL 2022-07-04 18:16:53.370075 - PARAMETER dynamic_loss_scaling : True 
DLL 2022-07-04 18:16:53.370097 - PARAMETER amp : False 
DLL 2022-07-04 18:16:53.370121 - PARAMETER cudnn_enabled : True 
DLL 2022-07-04 18:16:53.370145 - PARAMETER cudnn_benchmark : True 
DLL 2022-07-04 18:16:53.370166 - PARAMETER disable_uniform_initialize_bn_weight : False 
DLL 2022-07-04 18:16:53.370187 - PARAMETER use_saved_learning_rate : False 
DLL 2022-07-04 18:16:53.370208 - PARAMETER learning_rate : 0.0 
DLL 2022-07-04 18:16:53.370232 - PARAMETER weight_decay : 0.0 
DLL 2022-07-04 18:16:53.370254 - PARAMETER grad_clip_thresh : 65504.0 
DLL 2022-07-04 18:16:53.370275 - PARAMETER batch_size : 32 
DLL 2022-07-04 18:16:53.370296 - PARAMETER grad_clip : 5.0 
DLL 2022-07-04 18:16:53.370316 - PARAMETER load_mel_from_disk : False 
DLL 2022-07-04 18:16:53.370341 - PARAMETER training_files : filelists/ljs_audio_text_train_subset_625_filelist.txt 
DLL 2022-07-04 18:16:53.370362 - PARAMETER validation_files : filelists/ljs_audio_text_val_filelist.txt 
DLL 2022-07-04 18:16:53.370383 - PARAMETER text_cleaners : ['english_cleaners'] 
DLL 2022-07-04 18:16:53.370407 - PARAMETER max_wav_value : 32768.0 
DLL 2022-07-04 18:16:53.370429 - PARAMETER sampling_rate : 22050 
DLL 2022-07-04 18:16:53.370449 - PARAMETER filter_length : 1024 
DLL 2022-07-04 18:16:53.370470 - PARAMETER hop_length : 256 
DLL 2022-07-04 18:16:53.370491 - PARAMETER win_length : 1024 
DLL 2022-07-04 18:16:53.370515 - PARAMETER mel_fmin : 0.0 
DLL 2022-07-04 18:16:53.370537 - PARAMETER mel_fmax : 8000.0 
DLL 2022-07-04 18:16:53.370558 - PARAMETER rank : 0 
DLL 2022-07-04 18:16:53.370579 - PARAMETER world_size : 1 
DLL 2022-07-04 18:16:53.370600 - PARAMETER dist_url : tcp://localhost:23456 
DLL 2022-07-04 18:16:53.370620 - PARAMETER group_name : group_name 
DLL 2022-07-04 18:16:53.370641 - PARAMETER dist_backend : nccl 
DLL 2022-07-04 18:16:53.370661 - PARAMETER bench_class :  
DLL 2022-07-04 18:16:53.370682 - PARAMETER model_name : Tacotron2_PyT 
train.py:402: SyntaxWarning: "is not" with a literal. Did you mean "!="?
  if args.checkpoint_path is not "":
/workspace/examples/tacotron2/waveglow/model.py:55: UserWarning: torch.qr is deprecated in favor of torch.linalg.qr and will be removed in a future PyTorch release.
The boolean parameter 'some' has been replaced with a string parameter 'mode'.
Q, R = torch.qr(A, some)
should be replaced with
Q, R = torch.linalg.qr(A, 'reduced' if some else 'complete') (Triggered internally at  /opt/pytorch/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp:1934.)
  W = torch.qr(torch.FloatTensor(c, c).normal_())[0]
DLL 2022-07-04 18:17:06.528063 - (0, 0) glob_iter/iters_per_epoch : 0/19 
DLL 2022-07-04 18:17:12.374547 - (0, 0) train_loss : 0.00282138679176569 
DLL 2022-07-04 18:17:19.077307 - (0, 0) train_items_per_sec : 20399.53574318978 
DLL 2022-07-04 18:17:19.077404 - (0, 0) train_iter_time : 12.549305201000152 
DLL 2022-07-04 18:17:19.080046 - (0, 1) glob_iter/iters_per_epoch : 1/19 
DLL 2022-07-04 18:17:20.913788 - (0, 1) train_loss : 0.002586948685348034 
DLL 2022-07-04 18:17:25.266010 - (0, 1) train_items_per_sec : 41383.96123537904 
DLL 2022-07-04 18:17:25.266109 - (0, 1) train_iter_time : 6.1859713849999025 
DLL 2022-07-04 18:17:25.268411 - (0, 2) glob_iter/iters_per_epoch : 2/19 
DLL 2022-07-04 18:17:27.092376 - (0, 2) train_loss : 0.0028503090143203735 
DLL 2022-07-04 18:17:31.473210 - (0, 2) train_items_per_sec : 41258.32656871791 
DLL 2022-07-04 18:17:31.473302 - (0, 2) train_iter_time : 6.204808126999978 
DLL 2022-07-04 18:17:31.475768 - (0, 3) glob_iter/iters_per_epoch : 3/19 
DLL 2022-07-04 18:17:33.284280 - (0, 3) train_loss : 0.002220654860138893 
DLL 2022-07-04 18:17:37.684063 - (0, 3) train_items_per_sec : 41235.07400616765 
DLL 2022-07-04 18:17:37.684152 - (0, 3) train_iter_time : 6.208307033999972 
DLL 2022-07-04 18:17:37.687264 - (0, 4) glob_iter/iters_per_epoch : 4/19 
DLL 2022-07-04 18:17:39.518170 - (0, 4) train_loss : 0.0016532232984900475 
DLL 2022-07-04 18:17:43.936545 - (0, 4) train_items_per_sec : 40964.58217362933 
DLL 2022-07-04 18:17:43.936633 - (0, 4) train_iter_time : 6.249300894000044 
DLL 2022-07-04 18:17:43.939414 - (0, 5) glob_iter/iters_per_epoch : 5/19 
DLL 2022-07-04 18:17:45.802516 - (0, 5) train_loss : 0.0025621773675084114 
DLL 2022-07-04 18:17:50.242789 - (0, 5) train_items_per_sec : 40613.105994813515 
DLL 2022-07-04 18:17:50.242880 - (0, 5) train_iter_time : 6.3033839380000245 
DLL 2022-07-04 18:17:50.244900 - (0, 6) glob_iter/iters_per_epoch : 6/19 
DLL 2022-07-04 18:17:52.077845 - (0, 6) train_loss : 0.0024747627321630716 
DLL 2022-07-04 18:17:56.542070 - (0, 6) train_items_per_sec : 40653.131669858725 
DLL 2022-07-04 18:17:56.542166 - (0, 6) train_iter_time : 6.2971778430000995 
DLL 2022-07-04 18:17:56.544893 - (0, 7) glob_iter/iters_per_epoch : 7/19 
DLL 2022-07-04 18:17:58.375231 - (0, 7) train_loss : 0.0024203795474022627 
DLL 2022-07-04 18:18:02.877315 - (0, 7) train_items_per_sec : 40426.81405472948 
DLL 2022-07-04 18:18:02.877421 - (0, 7) train_iter_time : 6.332430738999847 
DLL 2022-07-04 18:18:02.879834 - (0, 8) glob_iter/iters_per_epoch : 8/19 
DLL 2022-07-04 18:18:04.703375 - (0, 8) train_loss : 0.002162429504096508 
DLL 2022-07-04 18:18:09.263072 - (0, 8) train_items_per_sec : 40104.99010790139 
DLL 2022-07-04 18:18:09.263168 - (0, 8) train_iter_time : 6.383245558999988 
DLL 2022-07-04 18:18:09.265872 - (0, 9) glob_iter/iters_per_epoch : 9/19 
DLL 2022-07-04 18:18:11.115320 - (0, 9) train_loss : 0.002551900688558817 
DLL 2022-07-04 18:18:15.734845 - (0, 9) train_items_per_sec : 39573.468395817 
DLL 2022-07-04 18:18:15.734943 - (0, 9) train_iter_time : 6.468980616999943 
