DLL 2022-07-05 01:37:30.096126 - PARAMETER output : ./ 
DLL 2022-07-05 01:37:30.096197 - PARAMETER dataset_path : /data/tacotron2/LJSpeech-1.1 
DLL 2022-07-05 01:37:30.096225 - PARAMETER model_name : WaveGlow 
DLL 2022-07-05 01:37:30.096252 - PARAMETER log_file : nvlog.json 
DLL 2022-07-05 01:37:30.096274 - PARAMETER anneal_steps : None 
DLL 2022-07-05 01:37:30.096297 - PARAMETER anneal_factor : 0.1 
DLL 2022-07-05 01:37:30.096320 - PARAMETER epochs : 1 
DLL 2022-07-05 01:37:30.096342 - PARAMETER epochs_per_checkpoint : 50 
DLL 2022-07-05 01:37:30.096364 - PARAMETER checkpoint_path :  
DLL 2022-07-05 01:37:30.096385 - PARAMETER resume_from_last : False 
DLL 2022-07-05 01:37:30.096407 - PARAMETER dynamic_loss_scaling : True 
DLL 2022-07-05 01:37:30.096430 - PARAMETER amp : False 
DLL 2022-07-05 01:37:30.096454 - PARAMETER cudnn_enabled : True 
DLL 2022-07-05 01:37:30.096495 - PARAMETER cudnn_benchmark : True 
DLL 2022-07-05 01:37:30.096518 - PARAMETER disable_uniform_initialize_bn_weight : False 
DLL 2022-07-05 01:37:30.096541 - PARAMETER use_saved_learning_rate : False 
DLL 2022-07-05 01:37:30.096564 - PARAMETER learning_rate : 0.0 
DLL 2022-07-05 01:37:30.096589 - PARAMETER weight_decay : 0.0 
DLL 2022-07-05 01:37:30.096613 - PARAMETER grad_clip_thresh : 65504.0 
DLL 2022-07-05 01:37:30.096636 - PARAMETER batch_size : 32 
DLL 2022-07-05 01:37:30.096659 - PARAMETER grad_clip : 5.0 
DLL 2022-07-05 01:37:30.096682 - PARAMETER load_mel_from_disk : False 
DLL 2022-07-05 01:37:30.096708 - PARAMETER training_files : filelists/ljs_audio_text_train_subset_625_filelist.txt 
DLL 2022-07-05 01:37:30.096732 - PARAMETER validation_files : filelists/ljs_audio_text_val_filelist.txt 
DLL 2022-07-05 01:37:30.096754 - PARAMETER text_cleaners : ['english_cleaners'] 
DLL 2022-07-05 01:37:30.096782 - PARAMETER max_wav_value : 32768.0 
DLL 2022-07-05 01:37:30.096806 - PARAMETER sampling_rate : 22050 
DLL 2022-07-05 01:37:30.096828 - PARAMETER filter_length : 1024 
DLL 2022-07-05 01:37:30.096857 - PARAMETER hop_length : 256 
DLL 2022-07-05 01:37:30.096879 - PARAMETER win_length : 1024 
DLL 2022-07-05 01:37:30.096902 - PARAMETER mel_fmin : 0.0 
DLL 2022-07-05 01:37:30.096928 - PARAMETER mel_fmax : 8000.0 
DLL 2022-07-05 01:37:30.096951 - PARAMETER rank : 0 
DLL 2022-07-05 01:37:30.096974 - PARAMETER world_size : 1 
DLL 2022-07-05 01:37:30.096997 - PARAMETER dist_url : tcp://localhost:23456 
DLL 2022-07-05 01:37:30.097019 - PARAMETER group_name : group_name 
DLL 2022-07-05 01:37:30.097042 - PARAMETER dist_backend : nccl 
DLL 2022-07-05 01:37:30.097064 - PARAMETER bench_class :  
DLL 2022-07-05 01:37:30.097087 - PARAMETER model_name : Tacotron2_PyT 
train.py:402: SyntaxWarning: "is not" with a literal. Did you mean "!="?
  if args.checkpoint_path is not "":
/workspace/examples/tacotron2/waveglow/model.py:55: UserWarning: torch.qr is deprecated in favor of torch.linalg.qr and will be removed in a future PyTorch release.
The boolean parameter 'some' has been replaced with a string parameter 'mode'.
Q, R = torch.qr(A, some)
should be replaced with
Q, R = torch.linalg.qr(A, 'reduced' if some else 'complete') (Triggered internally at  /opt/pytorch/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp:1934.)
  W = torch.qr(torch.FloatTensor(c, c).normal_())[0]
DLL 2022-07-05 01:37:44.093572 - (0, 0) glob_iter/iters_per_epoch : 0/19 
DLL 2022-07-05 01:37:49.379038 - (0, 0) train_loss : 0.002259420230984688 
DLL 2022-07-05 01:37:55.760679 - (0, 0) train_items_per_sec : 21941.913432443493 
DLL 2022-07-05 01:37:55.760770 - (0, 0) train_iter_time : 11.667168444000708 
DLL 2022-07-05 01:37:55.763228 - (0, 1) glob_iter/iters_per_epoch : 1/19 
DLL 2022-07-05 01:37:57.594815 - (0, 1) train_loss : 0.0026980547700077295 
DLL 2022-07-05 01:38:02.007568 - (0, 1) train_items_per_sec : 40997.10122213625 
DLL 2022-07-05 01:38:02.007673 - (0, 1) train_iter_time : 6.244343925998692 
DLL 2022-07-05 01:38:02.009625 - (0, 2) glob_iter/iters_per_epoch : 2/19 
DLL 2022-07-05 01:38:03.845770 - (0, 2) train_loss : 0.0018174806609749794 
DLL 2022-07-05 01:38:08.255548 - (0, 2) train_items_per_sec : 40986.69520513785 
DLL 2022-07-05 01:38:08.255639 - (0, 2) train_iter_time : 6.245929287997569 
DLL 2022-07-05 01:38:08.257673 - (0, 3) glob_iter/iters_per_epoch : 3/19 
DLL 2022-07-05 01:38:10.110841 - (0, 3) train_loss : 0.002188700484111905 
DLL 2022-07-05 01:38:14.551520 - (0, 3) train_items_per_sec : 40674.59940393154 
DLL 2022-07-05 01:38:14.551605 - (0, 3) train_iter_time : 6.293854241997906 
DLL 2022-07-05 01:38:14.553686 - (0, 4) glob_iter/iters_per_epoch : 4/19 
DLL 2022-07-05 01:38:16.430754 - (0, 4) train_loss : 0.0023679127916693687 
DLL 2022-07-05 01:38:20.893948 - (0, 4) train_items_per_sec : 40376.846941735974 
DLL 2022-07-05 01:38:20.894041 - (0, 4) train_iter_time : 6.340267242001573 
DLL 2022-07-05 01:38:20.895833 - (0, 5) glob_iter/iters_per_epoch : 5/19 
DLL 2022-07-05 01:38:22.759655 - (0, 5) train_loss : 0.002400662750005722 
DLL 2022-07-05 01:38:27.273326 - (0, 5) train_items_per_sec : 40141.11993307894 
DLL 2022-07-05 01:38:27.273417 - (0, 5) train_iter_time : 6.3775001899994095 
DLL 2022-07-05 01:38:27.275337 - (0, 6) glob_iter/iters_per_epoch : 6/19 
DLL 2022-07-05 01:38:29.125030 - (0, 6) train_loss : 0.0024624678771942854 
DLL 2022-07-05 01:38:33.761871 - (0, 6) train_items_per_sec : 39466.33519795538 
DLL 2022-07-05 01:38:33.761959 - (0, 6) train_iter_time : 6.486540965001041 
DLL 2022-07-05 01:38:33.764850 - (0, 7) glob_iter/iters_per_epoch : 7/19 
DLL 2022-07-05 01:38:35.605754 - (0, 7) train_loss : 0.0023054732009768486 
DLL 2022-07-05 01:38:40.327663 - (0, 7) train_items_per_sec : 39007.544140241735 
DLL 2022-07-05 01:38:40.327763 - (0, 7) train_iter_time : 6.562833053001668 
DLL 2022-07-05 01:38:40.330370 - (0, 8) glob_iter/iters_per_epoch : 8/19 
DLL 2022-07-05 01:38:42.191566 - (0, 8) train_loss : 0.0027737889904528856 
DLL 2022-07-05 01:38:46.958787 - (0, 8) train_items_per_sec : 38621.55506102294 
DLL 2022-07-05 01:38:46.958874 - (0, 8) train_iter_time : 6.628422899997531 
DLL 2022-07-05 01:38:46.962834 - (0, 9) glob_iter/iters_per_epoch : 9/19 
DLL 2022-07-05 01:38:48.836830 - (0, 9) train_loss : 0.0026655695401132107 
DLL 2022-07-05 01:38:53.623532 - (0, 9) train_items_per_sec : 38434.307835288426 
DLL 2022-07-05 01:38:53.623629 - (0, 9) train_iter_time : 6.66071576199829 
